6.123233995736766e-20, 0.001, 3.061616997868383e-18, 0.05
-5.262827435682633e-05, 0.012999279797320722, -0.0010525538239518244, 0.04998892007682987
3.1574865370079854e-05, 0.023997728620353383, 0.0005263060699377036, 0.04999722994247528
0.000284185450610807, 0.03599495866104519, 0.0005263060699377036, 0.04999722994247528
0.0004315453186010066, 0.0499936290641262, 0.0005263060699377036, 0.04999722994247528
0.0006315381262219195, 0.06599224405377956, 0.0005263060699377036, 0.04999722994247528
0.0006736426118169363, 0.07799169004227456, -0.0005263060699376975, 0.04999722994247528
0.0007262673873475804, 0.0869906374633845, 0.0010525538239518307, 0.04998892007682987
0.0012209181200759853, 0.1049830482300908, 0.002104641159283586, 0.04995568521790738
0.0017786789318179974, 0.12097268945488955, 0.0010525538239518307, 0.04998892007682987
0.0021891545134905756, 0.1369672050540531, 0.0010525538239518307, 0.04998892007682987
0.0025259717371551586, 0.15296365947863852, 0.0010525538239518307, 0.04998892007682987
0.0031152817606882673, 0.16995213777644758, 0.002630364166903618, 0.04993076390712914
0.004125264647639716, 0.18792355833249685, 0.002630364166903618, 0.04993076390712914
0.00531395839166154, 0.20688628526565464, 0.0031557957241215187, 0.04990031015281986
0.005829562250146648, 0.2208750412443207, 3.061616997868383e-18, 0.05
0.006113753532091353, 0.23687221585930826, 0.0010525538239518307, 0.04998892007682987
0.006492649583378434, 0.2508668976803383, 0.0010525538239518307, 0.04998892007682987
0.006440021309021606, 0.2638658450830332, -0.0005263060699376975, 0.04999722994247528
0.006134780116916335, 0.2788626873033949, -0.0010525538239518244, 0.04998892007682987
0.006124256328154524, 0.2928619671007156, 3.061616997868383e-18, 0.05
0.006134782449553278, 0.3088619116995651, 3.061616997868383e-18, 0.05
0.0061453085709520325, 0.32586185629841463, 0.0005263060699377036, 0.04999722994247528
0.006629260601133251, 0.33484834207590247, 0.0031557957241215187, 0.04990031015281986
0.007807116965962466, 0.35080459531635405, 0.0042055516499928955, 0.049822819423625986
0.008669516160315485, 0.36277336268668764, 0.0031557957241215187, 0.04990031015281986
0.009679370792034361, 0.37874146193559005, 0.0031557957241215187, 0.04990031015281986
0.010647190899175811, 0.39471199748483726, 0.0031557957241215187, 0.04990031015281986
0.011110077861449777, 0.4026983727607626, 0.002104641159283586, 0.04995568521790738
0.011657349869461153, 0.4196895092887417, 0.0015786849525803494, 0.049975071323816005
0.012246651728764974, 0.4346774336302943, 0.002104641159283586, 0.04995568521790738
0.01294101191148695, 0.4476580487639411, 0.0036808776119117356, 0.049864327329325595
